observationDate,observationAbout,variableMeasured,value,unit,measurementMethod,observationPeriod
2024,wikidataId/Q22048,dcid:Count_Person_Female,23239000,,NITIIndiaProjection,
2024,wikidataId/Q22048,dcid:Count_Person_Male,23497000,,NITIIndiaProjection,
2024,wikidataId/Q66743,dcid:Count_Person,1704000,,dcs:dcAggregate/NITIIndiaProjection,
2024,wikidataId/Q66743,dcid:Count_Person_Female,897000,,NITIIndiaProjection,
2024,wikidataId/Q66743,dcid:Count_Person_Male,807000,,NITIIndiaProjection,
2024,wikidataId/Q22424,dcid:Count_Person,31041000,,dcs:dcAggregate/NITIIndiaProjection,
2024,wikidataId/Q22424,dcid:Count_Person_Female,14754000,,NITIIndiaProjection,
2024,wikidataId/Q22424,dcid:Count_Person_Male,16287000,,NITIIndiaProjection,
2024,wikidataId/Q1437,dcid:Count_Person,82406000,,dcs:dcAggregate/NITIIndiaProjection,
2024,wikidataId/Q1437,dcid:Count_Person_Female,40179000,,NITIIndiaProjection,
2024,wikidataId/Q1437,dcid:Count_Person_Male,42227000,,NITIIndiaProjection,
2024,wikidataId/Q1505,dcid:Count_Person,698000,,dcs:dcAggregate/NITIIndiaProjection,
2024,wikidataId/Q1505,dcid:Count_Person_Female,330000,,NITIIndiaProjection,
2024,wikidataId/Q1505,dcid:Count_Person_Male,368000,,NITIIndiaProjection,
2024,wikidataId/Q1445,dcid:Count_Person,77222000,,dcs:dcAggregate/NITIIndiaProjection,
2024,wikidataId/Q1445,dcid:Count_Person_Female,38707000,,NITIIndiaProjection,
2024,wikidataId/Q1445,dcid:Count_Person_Male,38515000,,NITIIndiaProjection,
2024,wikidataId/Q677037,dcid:Count_Person,38363000,,dcs:dcAggregate/NITIIndiaProjection,
2024,wikidataId/Q677037,dcid:Count_Person_Female,19078000,,NITIIndiaProjection,
2024,wikidataId/Q677037,dcid:Count_Person_Male,19285000,,NITIIndiaProjection,
2024,wikidataId/Q77997266,dcid:Count_Person,1411000,,dcs:dcAggregate/NITIIndiaProjection,
2024,wikidataId/Q77997266,dcid:Count_Person_Female,465000,,NITIIndiaProjection,
2024,wikidataId/Q77997266,dcid:Count_Person_Male,946000,,NITIIndiaProjection,
2024,wikidataId/Q1363,dcid:Count_Person,4203000,,dcs:dcAggregate/NITIIndiaProjection,
2024,wikidataId/Q1363,dcid:Count_Person_Female,2068000,,NITIIndiaProjection,
2024,wikidataId/Q1363,dcid:Count_Person_Male,2135000,,NITIIndiaProjection,
2024,wikidataId/Q1498,dcid:Count_Person,239473000,,dcs:dcAggregate/NITIIndiaProjection,
2024,wikidataId/Q1498,dcid:Count_Person_Female,114841000,,NITIIndiaProjection,
2024,wikidataId/Q1498,dcid:Count_Person_Male,124632000,,NITIIndiaProjection,
2024,wikidataId/Q1499,dcid:Count_Person,11824000,,dcs:dcAggregate/NITIIndiaProjection,
2024,wikidataId/Q1499,dcid:Count_Person_Female,5761000,,NITIIndiaProjection,
2024,wikidataId/Q1499,dcid:Count_Person_Male,6063000,,NITIIndiaProjection,
2024,wikidataId/Q1356,dcid:Count_Person,99843000,,dcs:dcAggregate/NITIIndiaProjection,
2024,wikidataId/Q1356,dcid:Count_Person_Female,48970000,,NITIIndiaProjection,
2024,wikidataId/Q1356,dcid:Count_Person_Male,50873000,,NITIIndiaProjection,
2023,country/IND,dcid:Count_Person,1395478000,,dcs:dcAggregate/NITIIndiaProjection,
2023,country/IND,dcid:Count_Person_Female,678617000,,dcs:dcAggregate/NITIIndiaProjection,
2023,wikidataId/Q40888,dcid:Count_Person,404000,,dcs:dcAggregate/NITIIndiaProjection,
2023,wikidataId/Q40888,dcid:Count_Person_Female,191000,,NITIIndiaProjection,
2023,country/IND,dcid:Count_Person_Male,716861000,,dcs:dcAggregate/NITIIndiaProjection,
2023,wikidataId/Q40888,dcid:Count_Person_Male,213000,,NITIIndiaProjection,
2023,wikidataId/Q1159,dcid:Count_Person,53264000,,dcs:dcAggregate/NITIIndiaProjection,
2023,wikidataId/Q1159,dcid:Count_Person_Female,26638000,,NITIIndiaProjection,
2023,wikidataId/Q1159,dcid:Count_Person_Male,26626000,,NITIIndiaProjection,
2023,wikidataId/Q1162,dcid:Count_Person,1569000,,dcs:dcAggregate/NITIIndiaProjection,
2023,wikidataId/Q1162,dcid:Count_Person_Female,763000,,NITIIndiaProjection,
2023,wikidataId/Q1162,dcid:Count_Person_Male,806000,,NITIIndiaProjection,
2023,wikidataId/Q1164,dcid:Count_Person,35907000,,dcs:dcAggregate/NITIIndiaProjection,
2023,wikidataId/Q1164,dcid:Count_Person_Female,17642000,,NITIIndiaProjection,
2023,wikidataId/Q1164,dcid:Count_Person_Male,18265000,,NITIIndiaProjection,
2023,wikidataId/Q1165,dcid:Count_Person,127827000,,dcs:dcAggregate/NITIIndiaProjection,
2023,wikidataId/Q1165,dcid:Count_Person_Female,61421000,,NITIIndiaProjection,
2023,wikidataId/Q1165,dcid:Count_Person_Male,66406000,,NITIIndiaProjection,
2023,wikidataId/Q120971341,dcid:Count_Person,1239000,,dcs:dcAggregate/NITIIndiaProjection,
2023,wikidataId/Q120971341,dcid:Count_Person_Female,571000,,NITIIndiaProjection,
2023,wikidataId/Q120971341,dcid:Count_Person_Male,668000,,NITIIndiaProjection,
2023,wikidataId/Q1168,dcid:Count_Person,30381000,,dcs:dcAggregate/NITIIndiaProjection,
2023,wikidataId/Q1168,dcid:Count_Person_Female,15144000,,NITIIndiaProjection,
2023,wikidataId/Q1168,dcid:Count_Person_Male,15237000,,NITIIndiaProjection,
2023,wikidataId/Q1353,dcid:Count_Person,21588000,,dcs:dcAggregate/NITIIndiaProjection,
2023,wikidataId/Q1353,dcid:Count_Person_Female,10105000,,NITIIndiaProjection,
2023,wikidataId/Q1353,dcid:Count_Person_Male,11483000,,NITIIndiaProjection,
2023,wikidataId/Q1171,dcid:Count_Person,1580000,,dcs:dcAggregate/NITIIndiaProjection,
2023,wikidataId/Q1171,dcid:Count_Person_Female,784000,,NITIIndiaProjection,
2023,wikidataId/Q1171,dcid:Count_Person_Male,796000,,NITIIndiaProjection,
2023,wikidataId/Q1061,dcid:Count_Person,72009000,,dcs:dcAggregate/NITIIndiaProjection,
2023,wikidataId/Q1061,dcid:Count_Person_Female,34205000,,NITIIndiaProjection,
2023,wikidataId/Q1061,dcid:Count_Person_Male,37804000,,NITIIndiaProjection,
2023,wikidataId/Q1174,dcid:Count_Person,30421000,,dcs:dcAggregate/NITIIndiaProjection,
2023,wikidataId/Q1174,dcid:Count_Person_Female,14330000,,NITIIndiaProjection,
2023,wikidataId/Q1174,dcid:Count_Person_Male,16091000,,NITIIndiaProjection,
2023,wikidataId/Q1177,dcid:Count_Person,7490000,,dcs:dcAggregate/NITIIndiaProjection,
2023,wikidataId/Q1177,dcid:Count_Person_Female,3692000,,NITIIndiaProjection,
2023,wikidataId/Q1177,dcid:Count_Person_Male,3798000,,NITIIndiaProjection,
2023,wikidataId/Q66278313,dcid:Count_Person,13660000,,dcs:dcAggregate/NITIIndiaProjection,
2023,wikidataId/Q66278313,dcid:Count_Person_Female,6513000,,NITIIndiaProjection,
2023,wikidataId/Q66278313,dcid:Count_Person_Male,7147000,,NITIIndiaProjection,
2023,wikidataId/Q1184,dcid:Count_Person,39756000,,dcs:dcAggregate/NITIIndiaProjection,
2023,wikidataId/Q1184,dcid:Count_Person_Female,19418000,,NITIIndiaProjection,
2023,wikidataId/Q1184,dcid:Count_Person_Male,20338000,,NITIIndiaProjection,
2023,wikidataId/Q1185,dcid:Count_Person,67938000,,dcs:dcAggregate/NITIIndiaProjection,
2023,wikidataId/Q1185,dcid:Count_Person_Female,33471000,,NITIIndiaProjection,
2023,wikidataId/Q1185,dcid:Count_Person_Male,34467000,,NITIIndiaProjection,
2023,wikidataId/Q1186,dcid:Count_Person,35860000,,dcs:dcAggregate/NITIIndiaProjection,
2023,wikidataId/Q1186,dcid:Count_Person_Female,18635000,,NITIIndiaProjection,
2023,wikidataId/Q1186,dcid:Count_Person_Male,17225000,,NITIIndiaProjection,
2023,wikidataId/Q200667,dcid:Count_Person,302000,,dcs:dcAggregate/NITIIndiaProjection,
2023,wikidataId/Q200667,dcid:Count_Person_Female,133000,,NITIIndiaProjection,
2023,wikidataId/Q200667,dcid:Count_Person_Male,169000,,NITIIndiaProjection,
2023,wikidataId/Q26927,dcid:Count_Person,68000,,dcs:dcAggregate/NITIIndiaProjection,
2023,wikidataId/Q26927,dcid:Count_Person_Female,33000,,NITIIndiaProjection,
2023,wikidataId/Q26927,dcid:Count_Person_Male,35000,,NITIIndiaProjection,
2023,wikidataId/Q1188,dcid:Count_Person,87181000,,dcs:dcAggregate/NITIIndiaProjection,
2023,wikidataId/Q1188,dcid:Count_Person_Female,42255000,,NITIIndiaProjection,
2023,wikidataId/Q1188,dcid:Count_Person_Male,44926000,,NITIIndiaProjection,
2023,wikidataId/Q1191,dcid:Count_Person,126953000,,dcs:dcAggregate/NITIIndiaProjection,
2023,wikidataId/Q1191,dcid:Count_Person_Female,60913000,,NITIIndiaProjection,
2023,wikidataId/Q1191,dcid:Count_Person_Male,66040000,,NITIIndiaProjection,
2023,wikidataId/Q1193,dcid:Count_Person,3238000,,dcs:dcAggregate/NITIIndiaProjection,
2023,wikidataId/Q1193,dcid:Count_Person_Female,1613000,,NITIIndiaProjection,
2023,wikidataId/Q1193,dcid:Count_Person_Male,1625000,,NITIIndiaProjection,
2023,wikidataId/Q1195,dcid:Count_Person,3364000,,dcs:dcAggregate/NITIIndiaProjection,
2023,wikidataId/Q1195,dcid:Count_Person_Female,1679000,,NITIIndiaProjection,
2023,wikidataId/Q1195,dcid:Count_Person_Male,1685000,,NITIIndiaProjection,
2023,wikidataId/Q1502,dcid:Count_Person,1244000,,dcs:dcAggregate/NITIIndiaProjection,
2023,wikidataId/Q1502,dcid:Count_Person_Female,617000,,NITIIndiaProjection,
2023,wikidataId/Q1502,dcid:Count_Person_Male,627000,,NITIIndiaProjection,
2023,wikidataId/Q1599,dcid:Count_Person,2243000,,dcs:dcAggregate/NITIIndiaProjection,
2023,wikidataId/Q1599,dcid:Count_Person_Female,1086000,,NITIIndiaProjection,
2023,wikidataId/Q1599,dcid:Count_Person_Male,1157000,,NITIIndiaProjection,
2023,wikidataId/Q22048,dcid:Count_Person,46446000,,dcs:dcAggregate/NITIIndiaProjection,
2023,wikidataId/Q22048,dcid:Count_Person_Female,23087000,,NITIIndiaProjection,
2023,wikidataId/Q22048,dcid:Count_Person_Male,23359000,,NITIIndiaProjection,
2023,wikidataId/Q66743,dcid:Count_Person,1667000,,dcs:dcAggregate/NITIIndiaProjection,
2023,wikidataId/Q66743,dcid:Count_Person_Female,875000,,NITIIndiaProjection,
2023,wikidataId/Q66743,dcid:Count_Person_Male,792000,,NITIIndiaProjection,
2023,wikidataId/Q22424,dcid:Count_Person,30845000,,dcs:dcAggregate/NITIIndiaProjection,
2023,wikidataId/Q22424,dcid:Count_Person_Female,14654000,,NITIIndiaProjection,
2023,wikidataId/Q22424,dcid:Count_Person_Male,16191000,,NITIIndiaProjection,
2023,wikidataId/Q1437,dcid:Count_Person,81534000,,dcs:dcAggregate/NITIIndiaProjection,
2023,wikidataId/Q1437,dcid:Count_Person_Female,39713000,,NITIIndiaProjection,
2023,wikidataId/Q1437,dcid:Count_Person_Male,41821000,,NITIIndiaProjection,
2023,wikidataId/Q1505,dcid:Count_Person,692000,,dcs:dcAggregate/NITIIndiaProjection,
2023,wikidataId/Q1505,dcid:Count_Person_Female,327000,,NITIIndiaProjection,
2023,wikidataId/Q1505,dcid:Count_Person_Male,365000,,NITIIndiaProjection,
2023,wikidataId/Q1445,dcid:Count_Person,76994000,,dcs:dcAggregate/NITIIndiaProjection,
2023,wikidataId/Q1445,dcid:Count_Person_Female,38576000,,NITIIndiaProjection,
2023,wikidataId/Q1445,dcid:Count_Person_Male,38418000,,NITIIndiaProjection,
2023,wikidataId/Q677037,dcid:Count_Person,38180000,,dcs:dcAggregate/NITIIndiaProjection,
2023,wikidataId/Q677037,dcid:Count_Person_Female,18983000,,NITIIndiaProjection,
2023,wikidataId/Q677037,dcid:Count_Person_Male,19197000,,NITIIndiaProjection,
2023,wikidataId/Q77997266,dcid:Count_Person,1317000,,dcs:dcAggregate/NITIIndiaProjection,
2023,wikidataId/Q77997266,dcid:Count_Person_Female,442000,,NITIIndiaProjection,
2023,wikidataId/Q77997266,dcid:Count_Person_Male,875000,,NITIIndiaProjection,
2023,wikidataId/Q1363,dcid:Count_Person,4166000,,dcs:dcAggregate/NITIIndiaProjection,
2023,wikidataId/Q1363,dcid:Count_Person_Female,2049000,,NITIIndiaProjection,
2023,wikidataId/Q1363,dcid:Count_Person_Male,2117000,,NITIIndiaProjection,
2023,wikidataId/Q1498,dcid:Count_Person,237082000,,dcs:dcAggregate/NITIIndiaProjection,
2023,wikidataId/Q1498,dcid:Count_Person_Female,113647000,,NITIIndiaProjection,
2023,wikidataId/Q1498,dcid:Count_Person_Male,123435000,,NITIIndiaProjection,
2023,wikidataId/Q1499,dcid:Count_Person,11706000,,dcs:dcAggregate/NITIIndiaProjection,
2023,wikidataId/Q1499,dcid:Count_Person_Female,5705000,,NITIIndiaProjection,
2023,wikidataId/Q1499,dcid:Count_Person_Male,6001000,,NITIIndiaProjection,
2023,wikidataId/Q1356,dcid:Count_Person,99363000,,dcs:dcAggregate/NITIIndiaProjection,
2023,wikidataId/Q1356,dcid:Count_Person_Female,48707000,,NITIIndiaProjection,
2023,wikidataId/Q1356,dcid:Count_Person_Male,50656000,,NITIIndiaProjection,
2022,country/IND,dcid:Count_Person,1382894000,,dcs:dcAggregate/NITIIndiaProjection,
2022,country/IND,dcid:Count_Person_Female,672325000,,dcs:dcAggregate/NITIIndiaProjection,
2022,wikidataId/Q40888,dcid:Count_Person,402000,,dcs:dcAggregate/NITIIndiaProjection,
2022,wikidataId/Q40888,dcid:Count_Person_Female,190000,,NITIIndiaProjection,
2022,country/IND,dcid:Count_Person_Male,710569000,,dcs:dcAggregate/NITIIndiaProjection,
2022,wikidataId/Q40888,dcid:Count_Person_Male,212000,,NITIIndiaProjection,
2022,wikidataId/Q1159,dcid:Count_Person,53079000,,dcs:dcAggregate/NITIIndiaProjection,
2022,wikidataId/Q1159,dcid:Count_Person_Female,26539000,,NITIIndiaProjection,
2022,wikidataId/Q1159,dcid:Count_Person_Male,26540000,,NITIIndiaProjection,
2022,wikidataId/Q1162,dcid:Count_Person,1554000,,dcs:dcAggregate/NITIIndiaProjection,
2022,wikidataId/Q1162,dcid:Count_Person_Female,755000,,NITIIndiaProjection,
2022,wikidataId/Q1162,dcid:Count_Person_Male,799000,,NITIIndiaProjection,
2022,wikidataId/Q1164,dcid:Count_Person,35573000,,dcs:dcAggregate/NITIIndiaProjection,
2022,wikidataId/Q1164,dcid:Count_Person_Female,17471000,,NITIIndiaProjection,
2022,wikidataId/Q1164,dcid:Count_Person_Male,18102000,,NITIIndiaProjection,
2022,wikidataId/Q1165,dcid:Count_Person,125991000,,dcs:dcAggregate/NITIIndiaProjection,
2022,wikidataId/Q1165,dcid:Count_Person_Female,60512000,,NITIIndiaProjection,
2022,wikidataId/Q1165,dcid:Count_Person_Male,65479000,,NITIIndiaProjection,
2022,wikidataId/Q120971341,dcid:Count_Person,1226000,,dcs:dcAggregate/NITIIndiaProjection,
2022,wikidataId/Q120971341,dcid:Count_Person_Female,564000,,NITIIndiaProjection,
2022,wikidataId/Q120971341,dcid:Count_Person_Male,662000,,NITIIndiaProjection,
2022,wikidataId/Q1168,dcid:Count_Person,30037000,,dcs:dcAggregate/NITIIndiaProjection,
2022,wikidataId/Q1168,dcid:Count_Person_Female,14971000,,NITIIndiaProjection,
2022,wikidataId/Q1168,dcid:Count_Person_Male,15066000,,NITIIndiaProjection,
2022,wikidataId/Q1353,dcid:Count_Person,21195000,,dcs:dcAggregate/NITIIndiaProjection,
2022,wikidataId/Q1353,dcid:Count_Person_Female,9913000,,NITIIndiaProjection,
2022,wikidataId/Q1353,dcid:Count_Person_Male,11282000,,NITIIndiaProjection,
2022,wikidataId/Q1171,dcid:Count_Person,1571000,,dcs:dcAggregate/NITIIndiaProjection,
2022,wikidataId/Q1171,dcid:Count_Person_Female,779000,,NITIIndiaProjection,
2022,wikidataId/Q1171,dcid:Count_Person_Male,792000,,NITIIndiaProjection,
2022,wikidataId/Q1061,dcid:Count_Person,71149000,,dcs:dcAggregate/NITIIndiaProjection,
2022,wikidataId/Q1061,dcid:Count_Person_Female,33811000,,NITIIndiaProjection,
2022,wikidataId/Q1061,dcid:Count_Person_Male,37338000,,NITIIndiaProjection,
2022,wikidataId/Q1174,dcid:Count_Person,30058000,,dcs:dcAggregate/NITIIndiaProjection,
2022,wikidataId/Q1174,dcid:Count_Person_Female,14148000,,NITIIndiaProjection,
2022,wikidataId/Q1174,dcid:Count_Person_Male,15910000,,NITIIndiaProjection,
2022,wikidataId/Q1177,dcid:Count_Person,7452000,,dcs:dcAggregate/NITIIndiaProjection,
2022,wikidataId/Q1177,dcid:Count_Person_Female,3673000,,NITIIndiaProjection,
2022,wikidataId/Q1177,dcid:Count_Person_Male,3779000,,NITIIndiaProjection,
2022,wikidataId/Q66278313,dcid:Count_Person,13563000,,dcs:dcAggregate/NITIIndiaProjection,
2022,wikidataId/Q66278313,dcid:Count_Person_Female,6461000,,NITIIndiaProjection,
2022,wikidataId/Q66278313,dcid:Count_Person_Male,7102000,,NITIIndiaProjection,
2022,wikidataId/Q1184,dcid:Count_Person,39258000,,dcs:dcAggregate/NITIIndiaProjection,
2022,wikidataId/Q1184,dcid:Count_Person_Female,19167000,,NITIIndiaProjection,
2022,wikidataId/Q1184,dcid:Count_Person_Male,20091000,,NITIIndiaProjection,
2022,wikidataId/Q1185,dcid:Count_Person,67515000,,dcs:dcAggregate/NITIIndiaProjection,
2022,wikidataId/Q1185,dcid:Count_Person_Female,33263000,,NITIIndiaProjection,
2022,wikidataId/Q1185,dcid:Count_Person_Male,34252000,,NITIIndiaProjection,
2022,wikidataId/Q1186,dcid:Count_Person,35716000,,dcs:dcAggregate/NITIIndiaProjection,
2022,wikidataId/Q1186,dcid:Count_Person_Female,18562000,,NITIIndiaProjection,
2022,wikidataId/Q1186,dcid:Count_Person_Male,17154000,,NITIIndiaProjection,
2022,wikidataId/Q200667,dcid:Count_Person,300000,,dcs:dcAggregate/NITIIndiaProjection,
2022,wikidataId/Q200667,dcid:Count_Person_Female,132000,,NITIIndiaProjection,
2022,wikidataId/Q200667,dcid:Count_Person_Male,168000,,NITIIndiaProjection,
2022,wikidataId/Q26927,dcid:Count_Person,68000,,dcs:dcAggregate/NITIIndiaProjection,
2022,wikidataId/Q26927,dcid:Count_Person_Female,33000,,NITIIndiaProjection,
2022,wikidataId/Q26927,dcid:Count_Person_Male,35000,,NITIIndiaProjection,
2022,wikidataId/Q1188,dcid:Count_Person,86149000,,dcs:dcAggregate/NITIIndiaProjection,
2022,wikidataId/Q1188,dcid:Count_Person_Female,41733000,,NITIIndiaProjection,
2022,wikidataId/Q1188,dcid:Count_Person_Male,44416000,,NITIIndiaProjection,
2022,wikidataId/Q1191,dcid:Count_Person,125979000,,dcs:dcAggregate/NITIIndiaProjection,
2022,wikidataId/Q1191,dcid:Count_Person_Female,60457000,,NITIIndiaProjection,
2022,wikidataId/Q1191,dcid:Count_Person_Male,65522000,,NITIIndiaProjection,
2022,wikidataId/Q1193,dcid:Count_Person,3209000,,dcs:dcAggregate/NITIIndiaProjection,
2022,wikidataId/Q1193,dcid:Count_Person_Female,1598000,,NITIIndiaProjection,
2022,wikidataId/Q1193,dcid:Count_Person_Male,1611000,,NITIIndiaProjection,
2022,wikidataId/Q1195,dcid:Count_Person,3333000,,dcs:dcAggregate/NITIIndiaProjection,
2022,wikidataId/Q1195,dcid:Count_Person_Female,1663000,,NITIIndiaProjection,
2022,wikidataId/Q1195,dcid:Count_Person_Male,1670000,,NITIIndiaProjection,
2022,wikidataId/Q1502,dcid:Count_Person,1233000,,dcs:dcAggregate/NITIIndiaProjection,
2022,wikidataId/Q1502,dcid:Count_Person_Female,611000,,NITIIndiaProjection,
2022,wikidataId/Q1502,dcid:Count_Person_Male,622000,,NITIIndiaProjection,
2022,wikidataId/Q1599,dcid:Count_Person,2223000,,dcs:dcAggregate/NITIIndiaProjection,
2022,wikidataId/Q1599,dcid:Count_Person_Female,1076000,,NITIIndiaProjection,
2022,wikidataId/Q1599,dcid:Count_Person_Male,1147000,,NITIIndiaProjection,
2022,wikidataId/Q22048,dcid:Count_Person,46156000,,dcs:dcAggregate/NITIIndiaProjection,
2022,wikidataId/Q22048,dcid:Count_Person_Female,22935000,,NITIIndiaProjection,
2022,wikidataId/Q22048,dcid:Count_Person_Male,23221000,,NITIIndiaProjection,
2022,wikidataId/Q66743,dcid:Count_Person,1630000,,dcs:dcAggregate/NITIIndiaProjection,
2022,wikidataId/Q66743,dcid:Count_Person_Female,853000,,NITIIndiaProjection,
2022,wikidataId/Q66743,dcid:Count_Person_Male,777000,,NITIIndiaProjection,
2022,wikidataId/Q22424,dcid:Count_Person,30649000,,dcs:dcAggregate/NITIIndiaProjection,
2022,wikidataId/Q22424,dcid:Count_Person_Female,14554000,,NITIIndiaProjection,
2022,wikidataId/Q22424,dcid:Count_Person_Male,16095000,,NITIIndiaProjection,
2022,wikidataId/Q1437,dcid:Count_Person,80662000,,dcs:dcAggregate/NITIIndiaProjection,
2022,wikidataId/Q1437,dcid:Count_Person_Female,39247000,,NITIIndiaProjection,
2022,wikidataId/Q1437,dcid:Count_Person_Male,41415000,,NITIIndiaProjection,
2022,wikidataId/Q1505,dcid:Count_Person,686000,,dcs:dcAggregate/NITIIndiaProjection,
2022,wikidataId/Q1505,dcid:Count_Person_Female,324000,,NITIIndiaProjection,
2022,wikidataId/Q1505,dcid:Count_Person_Male,362000,,NITIIndiaProjection,
2022,wikidataId/Q1445,dcid:Count_Person,76765000,,dcs:dcAggregate/NITIIndiaProjection,
2022,wikidataId/Q1445,dcid:Count_Person_Female,38445000,,NITIIndiaProjection,
2022,wikidataId/Q1445,dcid:Count_Person_Male,38320000,,NITIIndiaProjection,
2022,wikidataId/Q677037,dcid:Count_Person,37999000,,dcs:dcAggregate/NITIIndiaProjection,
2022,wikidataId/Q677037,dcid:Count_Person_Female,18889000,,NITIIndiaProjection,
2022,wikidataId/Q677037,dcid:Count_Person_Male,19110000,,NITIIndiaProjection,
2022,wikidataId/Q77997266,dcid:Count_Person,1225000,,dcs:dcAggregate/NITIIndiaProjection,
2022,wikidataId/Q77997266,dcid:Count_Person_Female,420000,,NITIIndiaProjection,
2022,wikidataId/Q77997266,dcid:Count_Person_Male,805000,,NITIIndiaProjection,
2022,wikidataId/Q1363,dcid:Count_Person,4127000,,dcs:dcAggregate/NITIIndiaProjection,
2022,wikidataId/Q1363,dcid:Count_Person_Female,2029000,,NITIIndiaProjection,
2022,wikidataId/Q1363,dcid:Count_Person_Male,2098000,,NITIIndiaProjection,
2022,wikidataId/Q1498,dcid:Count_Person,234691000,,dcs:dcAggregate/NITIIndiaProjection,
2022,wikidataId/Q1498,dcid:Count_Person_Female,112453000,,NITIIndiaProjection,
2022,wikidataId/Q1498,dcid:Count_Person_Male,122238000,,NITIIndiaProjection,
2022,wikidataId/Q1499,dcid:Count_Person,11587000,,dcs:dcAggregate/NITIIndiaProjection,
2022,wikidataId/Q1499,dcid:Count_Person_Female,5649000,,NITIIndiaProjection,
2022,wikidataId/Q1499,dcid:Count_Person_Male,5938000,,NITIIndiaProjection,
2022,wikidataId/Q1356,dcid:Count_Person,98884000,,dcs:dcAggregate/NITIIndiaProjection,
2022,wikidataId/Q1356,dcid:Count_Person_Female,48445000,,NITIIndiaProjection,
2022,wikidataId/Q1356,dcid:Count_Person_Male,50439000,,NITIIndiaProjection,
2021,country/IND,dcid:Count_Person,1370311000,,dcs:dcAggregate/NITIIndiaProjection,
2021,country/IND,dcid:Count_Person_Female,666035000,,dcs:dcAggregate/NITIIndiaProjection,
2021,wikidataId/Q40888,dcid:Count_Person,401000,,dcs:dcAggregate/NITIIndiaProjection,
2021,wikidataId/Q40888,dcid:Count_Person_Female,189000,,NITIIndiaProjection,
2021,country/IND,dcid:Count_Person_Male,704276000,,dcs:dcAggregate/NITIIndiaProjection,
2021,wikidataId/Q40888,dcid:Count_Person_Male,212000,,NITIIndiaProjection,
2021,wikidataId/Q1159,dcid:Count_Person,52894000,,dcs:dcAggregate/NITIIndiaProjection,
2021,wikidataId/Q1159,dcid:Count_Person_Female,26441000,,NITIIndiaProjection,
2021,wikidataId/Q1159,dcid:Count_Person_Male,26453000,,NITIIndiaProjection,
2021,wikidataId/Q1162,dcid:Count_Person,1540000,,dcs:dcAggregate/NITIIndiaProjection,
2021,wikidataId/Q1162,dcid:Count_Person_Female,748000,,NITIIndiaProjection,
2021,wikidataId/Q1162,dcid:Count_Person_Male,792000,,NITIIndiaProjection,
2021,wikidataId/Q1164,dcid:Count_Person,35238000,,dcs:dcAggregate/NITIIndiaProjection,
2021,wikidataId/Q1164,dcid:Count_Person_Female,17300000,,NITIIndiaProjection,
2021,wikidataId/Q1164,dcid:Count_Person_Male,17938000,,NITIIndiaProjection,
2021,wikidataId/Q1165,dcid:Count_Person,124154000,,dcs:dcAggregate/NITIIndiaProjection,
2021,wikidataId/Q1165,dcid:Count_Person_Female,59602000,,NITIIndiaProjection,
2021,wikidataId/Q1165,dcid:Count_Person_Male,64552000,,NITIIndiaProjection,
2021,wikidataId/Q120971341,dcid:Count_Person,1215000,,dcs:dcAggregate/NITIIndiaProjection,
2021,wikidataId/Q120971341,dcid:Count_Person_Female,558000,,NITIIndiaProjection,
2021,wikidataId/Q120971341,dcid:Count_Person_Male,657000,,NITIIndiaProjection,
2021,wikidataId/Q1168,dcid:Count_Person,29693000,,dcs:dcAggregate/NITIIndiaProjection,
2021,wikidataId/Q1168,dcid:Count_Person_Female,14799000,,NITIIndiaProjection,
2021,wikidataId/Q1168,dcid:Count_Person_Male,14894000,,NITIIndiaProjection,
2021,wikidataId/Q1353,dcid:Count_Person,20801000,,dcs:dcAggregate/NITIIndiaProjection,
2021,wikidataId/Q1353,dcid:Count_Person_Female,9721000,,NITIIndiaProjection,
2021,wikidataId/Q1353,dcid:Count_Person_Male,11080000,,NITIIndiaProjection,
2021,wikidataId/Q1171,dcid:Count_Person,1563000,,dcs:dcAggregate/NITIIndiaProjection,
2021,wikidataId/Q1171,dcid:Count_Person_Female,775000,,NITIIndiaProjection,
2021,wikidataId/Q1171,dcid:Count_Person_Male,788000,,NITIIndiaProjection,
2021,wikidataId/Q1061,dcid:Count_Person,70289000,,dcs:dcAggregate/NITIIndiaProjection,
2021,wikidataId/Q1061,dcid:Count_Person_Female,33417000,,NITIIndiaProjection,
2021,wikidataId/Q1061,dcid:Count_Person_Male,36872000,,NITIIndiaProjection,
2021,wikidataId/Q1174,dcid:Count_Person,29694000,,dcs:dcAggregate/NITIIndiaProjection,
2021,wikidataId/Q1174,dcid:Count_Person_Female,13966000,,NITIIndiaProjection,
2021,wikidataId/Q1174,dcid:Count_Person_Male,15728000,,NITIIndiaProjection,
2021,wikidataId/Q1177,dcid:Count_Person,7415000,,dcs:dcAggregate/NITIIndiaProjection,
2021,wikidataId/Q1177,dcid:Count_Person_Female,3655000,,NITIIndiaProjection,
2021,wikidataId/Q1177,dcid:Count_Person_Male,3760000,,NITIIndiaProjection,
2021,wikidataId/Q66278313,dcid:Count_Person,13464000,,dcs:dcAggregate/NITIIndiaProjection,
2021,wikidataId/Q66278313,dcid:Count_Person_Female,6408000,,NITIIndiaProjection,
2021,wikidataId/Q66278313,dcid:Count_Person_Male,7056000,,NITIIndiaProjection,
